Date,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
19930529,-14.55003,5.658814,4.6607,2.433866,1.332245,-3.199161,2.188216,0.3796174,-0.2800187,-1.831638,-4.147838,0.3175619,-1.987411,-0.6414516,-0.5845843
19930530,-14.51215,5.843104,4.599229,2.523661,1.179657,-3.25227,2.138601,0.3859112,-0.1904307,-1.764553,-4.056513,0.4018866,-1.969536,-0.5412083,-0.5510787
19930531,-14.49875,6.033229,4.583452,2.602614,1.026744,-3.31189,2.108949,0.3556106,-0.1119583,-1.665016,-3.951649,0.4578204,-2.021481,-0.4229651,-0.4957792
19930601,-14.48327,6.184813,4.606324,2.660521,0.9107388,-3.345667,2.106668,0.3070935,-0.06578681,-1.568856,-3.847023,0.5488433,-2.115505,-0.2562449,-0.4167392
19930602,-14.46293,6.329274,4.617342,2.738511,0.7925889,-3.368068,2.108613,0.246519,-0.05041068,-1.500174,-3.777799,0.6203254,-2.267431,-0.1347202,-0.3133297
19930603,-14.41888,6.48151,4.668176,2.819664,0.6864676,-3.39302,2.137752,0.2048524,-0.06588535,-1.425345,-3.728933,0.6247022,-2.436067,-0.02196961,-0.2134735
19930604,-14.35843,6.602723,4.738253,2.880798,0.5943842,-3.422753,2.193436,0.1825575,-0.1389255,-1.327978,-3.665681,0.5876721,-2.612657,0.07553558,-0.1337027
19930605,-14.2675,6.762759,4.819005,2.94368,0.4939886,-3.433785,2.247231,0.1708067,-0.2380427,-1.320177,-3.592329,0.5581345,-2.810002,0.1068859,-0.00445579
19930606,-14.14428,6.853829,4.937387,2.953424,0.4381607,-3.406393,2.326047,0.195179,-0.3670252,-1.364576,-3.57177,0.5075284,-2.998691,0.07876017,0.1110897
19930607,-13.99028,6.902309,5.043766,2.937166,0.4277323,-3.339501,2.385289,0.2334213,-0.5624625,-1.404926,-3.568476,0.4646625,-3.173606,0.003301694,0.1897783
19930608,-13.8365,6.953923,5.198494,2.885118,0.415075,-3.288625,2.431849,0.2568924,-0.7459119,-1.541147,-3.585785,0.4704075,-3.3405,-0.05628491,0.2590375
19930609,-13.69149,6.955706,5.327175,2.877079,0.399356,-3.196999,2.523378,0.3149885,-0.9382021,-1.665722,-3.547816,0.4132174,-3.451972,-0.1288808,0.3206038
19930610,-13.58771,6.942696,5.404125,2.893996,0.4018648,-3.103244,2.580813,0.4176872,-1.118361,-1.762401,-3.520334,0.3923849,-3.479107,-0.2300847,0.3793522
19930611,-13.48918,6.876188,5.456999,2.877807,0.4261654,-2.9769,2.645229,0.5330414,-1.274551,-1.860603,-3.436558,0.4080079,-3.494126,-0.3133322,0.4112262
19930612,-13.44891,6.79654,5.507833,2.85218,0.4437856,-2.874982,2.709901,0.6522399,-1.413254,-1.9462,-3.345028,0.4249487,-3.469868,-0.3804499,0.4242008
19930613,-13.4478,6.739045,5.555751,2.837475,0.4467567,-2.778867,2.777612,0.7636699,-1.541253,-2.040811,-3.215872,0.4491215,-3.407706,-0.4757207,0.4545888
19930614,-13.48063,6.691749,5.541056,2.842769,0.4314235,-2.695955,2.856086,0.8741137,-1.633868,-2.13243,-3.068039,0.5182,-3.295949,-0.5187295,0.486558
19930615,-13.55856,6.639518,5.452758,2.853455,0.3922958,-2.660197,2.8892,0.961849,-1.710849,-2.193833,-2.930273,0.5771886,-3.164551,-0.4834211,0.4963721
19930616,-13.59254,6.590123,5.380845,2.845207,0.3612486,-2.648072,2.934875,1.044953,-1.772457,-2.266776,-2.81608,0.616703,-3.046103,-0.4681759,0.5398962
19930617,-13.68264,6.498085,5.308015,2.835831,0.343161,-2.625609,2.949574,1.10905,-1.773836,-2.330475,-2.703185,0.6670825,-2.940162,-0.4385133,0.5424541
19930618,-13.80688,6.405196,5.204436,2.831857,0.304948,-2.64357,2.956439,1.143052,-1.725945,-2.370784,-2.5709,0.7093256,-2.878905,-0.3947159,0.5745245
19930619,-13.87979,6.315975,5.080323,2.820506,0.2789531,-2.681859,2.93318,1.201872,-1.66527,-2.372232,-2.457829,0.6965308,-2.838782,-0.355297,0.6055467
19930620,-13.94831,6.199942,4.899796,2.810314,0.2587862,-2.744168,2.90891,1.253567,-1.538907,-2.336461,-2.3793,0.6490301,-2.833107,-0.2807347,0.6476401
19930621,-14.00964,6.062293,4.690824,2.794799,0.2441193,-2.785941,2.884557,1.314564,-1.367225,-2.273978,-2.339139,0.6304645,-2.829523,-0.2151411,0.7018462
19930622,-14.07283,5.946134,4.47297,2.793631,0.2243376,-2.841523,2.816777,1.420243,-1.157488,-2.213101,-2.367065,0.5829199,-2.845587,-0.1527581,0.7586533
19930623,-14.11287,5.823513,4.273549,2.778936,0.2125103,-2.922359,2.740939,1.498077,-0.9617043,-2.13063,-2.454186,0.5073345,-2.890743,-0.09871668,0.7861878
19930624,-14.13445,5.717145,4.080461,2.762987,0.1549091,-2.98798,2.633745,1.604236,-0.7278019,-2.042889,-2.544323,0.4478463,-2.939609,-0.01517192,0.8105369
19930625,-14.15302,5.593684,3.858819,2.736458,0.07349019,-3.062908,2.544934,1.693816,-0.4946282,-1.936616,-2.666429,0.3640338,-2.946815,0.07309047,0.8331224
19930626,-14.12415,5.471919,3.672063,2.739129,-0.03424184,-3.095201,2.47026,1.845945,-0.2479625,-1.831347,-2.818815,0.3083476,-2.945668,0.1924705,0.8504884
19930627,-14.11602,5.336149,3.481325,2.756321,-0.1269887,-3.081042,2.405738,2.014151,-0.02879751,-1.69735,-3.009492,0.2319595,-2.957787,0.333562,0.8483806
19930628,-14.11709,5.177853,3.29937,2.759343,-0.2161643,-3.069547,2.340526,2.206593,0.1778667,-1.548014,-3.217036,0.1357314,-2.953885,0.4618047,0.8157235
19930629,-14.11607,5.027948,3.14928,2.829213,-0.2745544,-3.044069,2.292894,2.414243,0.3728113,-1.402695,-3.415551,0.02722241,-2.944786,0.6054397,0.7975232
19930630,-14.0961,4.904605,2.996924,2.902887,-0.3408046,-2.96432,2.229621,2.637307,0.5221744,-1.293765,-3.590097,-0.07423739,-2.950366,0.7491137,0.7739357
19930701,-14.10247,4.76905,2.854785,2.96594,-0.4082032,-2.852283,2.168053,2.880431,0.6343375,-1.162807,-3.754998,-0.1367677,-2.928169,0.8817008,0.7455036
19930702,-14.12128,4.669307,2.751068,3.05533,-0.5078751,-2.723598,2.13648,3.113767,0.7398642,-1.025868,-3.883944,-0.2096461,-2.939593,1.04964,0.7440619
19930703,-14.1696,4.590594,2.655812,3.137487,-0.5935733,-2.583023,2.128521,3.299809,0.8273519,-0.8764895,-3.942704,-0.2806515,-2.913919,1.2421,0.7427168
19930704,-14.24409,4.525439,2.60666,3.231344,-0.6738126,-2.422388,2.134494,3.515533,0.9079013,-0.7448276,-3.985066,-0.3227387,-2.894541,1.415815,0.7486582
19930705,-14.3443,4.45927,2.571235,3.359872,-0.7420897,-2.252916,2.175147,3.710259,0.9637409,-0.6328099,-4.002768,-0.3518465,-2.864954,1.571918,0.7756443
19930706,-14.42268,4.40656,2.54338,3.509072,-0.8139286,-2.080086,2.198832,3.900716,1.044702,-0.5167496,-3.991036,-0.370206,-2.8348,1.707651,0.8274582
19930707,-14.51076,4.34509,2.528414,3.652962,-0.8805861,-1.930938,2.245547,4.061386,1.135702,-0.3939976,-3.973466,-0.3526118,-2.831851,1.834302,0.8554313
19930708,-14.56608,4.302921,2.487667,3.783908,-0.9624631,-1.78103,2.280731,4.20998,1.211547,-0.2974777,-3.917817,-0.3565385,-2.843887,1.832775,0.8950915
19930709,-14.65479,4.23921,2.473961,3.863627,-1.062808,-1.601226,2.325906,4.312653,1.279614,-0.1715144,-3.808756,-0.3695036,-2.822002,1.832499,0.9460175
19930710,-14.65626,4.16769,2.389011,3.909351,-1.180943,-1.413926,2.39615,4.416985,1.38982,-0.06335715,-3.690686,-0.3895402,-2.78867,1.774121,1.006363
19930711,-14.67357,4.043394,2.285138,3.920133,-1.257893,-1.272319,2.481695,4.489509,1.529635,0.06651492,-3.552602,-0.4014547,-2.775798,1.719913,1.03994
19930712,-14.67242,3.901143,2.204842,3.915283,-1.328241,-1.166574,2.576832,4.527102,1.622213,0.2074509,-3.415594,-0.4138407,-2.74173,1.639706,1.066934
19930713,-14.68258,3.731116,2.083741,3.895791,-1.441586,-1.064047,2.677837,4.533842,1.72875,0.3651705,-3.268692,-0.4113369,-2.671833,1.572665,1.098965
19930714,-14.67588,3.57772,1.963206,3.84886,-1.590727,-0.9861115,2.794954,4.395077,1.84647,0.5273591,-3.104658,-0.3652395,-2.583769,1.548587,1.143646
19930715,-14.65297,3.461485,1.901059,3.778874,-1.703924,-0.9719146,2.9029,4.223357,1.982687,0.6795599,-2.951317,-0.3200586,-2.50215,1.479355,1.19651
19930716,-14.65689,3.299425,1.875988,3.722125,-1.83049,-0.9400771,3.022085,4.034971,2.125767,0.833397,-2.797416,-0.266037,-2.366077,1.467035,1.265734
19930717,-14.66148,3.206357,1.892188,3.662907,-1.968137,-0.863951,3.147507,3.789189,2.282299,1.002464,-2.596109,-0.1332769,-2.182971,1.486768,1.363249
19930718,-14.66718,3.111705,1.921431,3.572314,-2.078136,-0.8288023,3.277393,3.535537,2.439717,1.176758,-2.382542,-0.01961729,-1.995284,1.494838,1.440757
19930719,-14.67693,3.033196,1.975059,3.508428,-2.157099,-0.8210012,3.411371,3.273423,2.606976,1.338922,-2.194142,0.06992226,-1.808945,1.517993,1.522954
19930720,-14.66424,2.940451,2.024258,3.461748,-2.210813,-0.8341122,3.509784,3.013599,2.770527,1.508284,-1.985291,0.1564447,-1.634342,1.542228,1.626194
19930721,-14.66578,2.904421,2.066964,3.393042,-2.242357,-0.8726874,3.61379,2.761008,2.956342,1.64727,-1.799629,0.2135914,-1.480372,1.554383,1.728976
19930722,-14.67032,2.926728,2.109284,3.304357,-2.24331,-0.9454868,3.705988,2.524806,3.139151,1.742225,-1.630574,0.2466015,-1.347487,1.594819,1.813353
19930723,-14.66547,2.948877,2.147666,3.199275,-2.231786,-0.999246,3.784994,2.301321,3.27097,1.827572,-1.448512,0.2915544,-1.242511,1.540775,1.908224
19930724,-14.62741,2.976332,2.179899,3.088495,-2.235598,-1.034275,3.860309,2.077566,3.398801,1.879086,-1.268167,0.3591169,-1.132341,1.501889,1.991774
19930725,-14.5884,3.037721,2.206507,2.968313,-2.228371,-1.082961,3.92801,1.898928,3.472473,1.884555,-1.106452,0.4180861,-1.029482,1.42536,2.095009
19930726,-14.51324,3.056253,2.187368,2.807634,-2.1707,-1.092499,3.986012,1.678808,3.47053,1.902834,-0.9961014,0.4874846,-0.976761,1.354336,2.141437
19930727,-14.43019,3.124315,2.188657,2.656278,-2.101371,-1.107666,4.019854,1.557142,3.423943,1.871974,-0.8599696,0.5376687,-0.9192461,1.231144,2.138046
19930728,-14.39039,3.211638,2.207274,2.517868,-2.068444,-1.127597,4.029415,1.502662,3.363693,1.781305,-0.7018679,0.5624027,-0.8699695,1.097284,2.138237
19930729,-14.30136,3.250417,2.172132,2.291432,-2.031674,-1.114035,4.022528,1.514708,3.333413,1.670676,-0.5281702,0.5385848,-0.8061123,0.9567145,2.13367
19930730,-14.19387,3.312232,2.10456,2.088529,-2.002349,-1.098416,3.956678,1.545707,3.246658,1.514348,-0.3345923,0.5258965,-0.7660651,0.7893943,2.143277
19930731,-14.09348,3.369683,2.031748,1.890558,-1.981993,-1.07058,3.891925,1.595878,3.176896,1.349893,-0.1572223,0.4844239,-0.720737,0.5951084,2.143383
19930801,-13.97515,3.445077,1.998934,1.713069,-1.978723,-1.051721,3.806975,1.673692,3.119497,1.163056,0.01841923,0.3771214,-0.6878558,0.419089,2.177926
19930802,-13.87179,3.516321,1.992328,1.517135,-2.039356,-1.03357,3.733646,1.764683,3.052593,0.981218,0.2363483,0.2206693,-0.63419,0.2813385,2.203153
19930803,-13.78895,3.597449,1.979706,1.33483,-2.093538,-1.030756,3.632676,1.869369,2.984649,0.8363305,0.410578,0.05624465,-0.5822778,0.1153494,2.207273
19930804,-13.76552,3.710823,1.981767,1.201163,-2.189994,-1.105914,3.531865,2.008984,2.856072,0.687053,0.5179102,-0.1800753,-0.5808378,-0.01749917,2.170393
19930805,-13.66861,3.738358,2.030688,1.054038,-2.246498,-1.08506,3.45192,2.093097,2.77774,0.6285779,0.6477658,-0.399245,-0.5849822,-0.1844249,2.195521
19930806,-13.63418,3.828129,2.148385,0.8899437,-2.308054,-1.058103,3.396341,2.202899,2.700167,0.6004479,0.7466403,-0.6520996,-0.6105217,-0.282258,2.246255
19930807,-13.63612,3.881889,2.270807,0.7682917,-2.304332,-1.002872,3.31304,2.275198,2.647331,0.5966955,0.8486401,-0.866598,-0.6962668,-0.3625365,2.315892
19930808,-13.62855,3.876736,2.4045,0.6642157,-2.283263,-0.9712806,3.252901,2.283291,2.615972,0.6341898,0.9382479,-1.081599,-0.771332,-0.3942892,2.367669
19930809,-13.64246,3.8574,2.55811,0.576387,-2.256896,-0.9013124,3.193968,2.275847,2.616651,0.6961902,0.9861482,-1.258928,-0.8413575,-0.3610843,2.422053
19930810,-13.68575,3.805561,2.683857,0.4997482,-2.203658,-0.858813,3.134991,2.240695,2.619908,0.779604,0.9871557,-1.395974,-0.8934885,-0.31166,2.471389
19930811,-13.75697,3.714105,2.798804,0.4771553,-2.169507,-0.7776902,3.095523,2.150033,2.645218,0.8794006,0.9723389,-1.473568,-0.9367105,-0.2324086,2.520039
19930812,-13.82879,3.610539,2.882383,0.4799787,-2.145535,-0.6766571,3.043354,2.059914,2.677892,0.9663677,0.9520887,-1.510299,-0.9455637,-0.1943491,2.565563
19930813,-13.88921,3.477896,2.921066,0.4801178,-2.088336,-0.5783094,3.009638,1.971014,2.71997,1.060237,0.9187558,-1.492601,-0.9425755,-0.2124154,2.606386
19930814,-14.00195,3.360136,2.938094,0.5089592,-2.03118,-0.4896204,3.000273,1.872219,2.775658,1.165077,0.8623092,-1.403057,-0.9624031,-0.2103066,2.668119
19930815,-14.1075,3.257532,2.928184,0.5614489,-2.015405,-0.3611116,2.974832,1.811279,2.772116,1.210897,0.8231636,-1.243863,-0.9168429,-0.2700105,2.674554
19930816,-14.18299,3.138897,2.856085,0.6579674,-2.012076,-0.1827542,2.951962,1.724578,2.822019,1.262037,0.8436799,-0.9976556,-0.8182439,-0.3630178,2.725186
19930817,-14.26354,2.989233,2.694808,0.7142029,-1.982504,-0.05166642,2.925177,1.635268,2.865889,1.337745,0.8727864,-0.6946431,-0.7146412,-0.4316563,2.723378
19930818,-14.30184,2.862646,2.507538,0.7593219,-2.006875,0.09048957,2.886693,1.507465,2.890028,1.363374,0.9351209,-0.332799,-0.5944015,-0.4918034,2.707928
19930819,-14.35826,2.73257,2.277421,0.8443856,-2.08165,0.257367,2.890142,1.344305,2.888263,1.354842,1.05167,0.02521727,-0.4708583,-0.5402058,2.633579
19930820,-14.38677,2.625189,1.996285,0.9257931,-2.130337,0.3627783,2.862373,1.189734,2.901812,1.358213,1.157055,0.3946165,-0.316998,-0.5770274,2.491078
19930821,-14.4154,2.566815,1.737637,0.9724321,-2.14132,0.4459218,2.837432,1.024975,2.887996,1.307285,1.292926,0.7292801,-0.1497261,-0.6149794,2.307043
19930822,-14.42973,2.605842,1.547821,0.9676183,-2.161865,0.4800019,2.79113,0.8296653,2.837322,1.195,1.493744,1.004461,0.03571307,-0.7508119,2.056356
19930823,-14.43882,2.622677,1.344264,0.9688449,-2.201632,0.4898332,2.739328,0.6739398,2.764586,1.111363,1.588027,1.266195,0.2351715,-0.8173088,1.79605
19930824,-14.43448,2.626884,1.085096,0.9871294,-2.274782,0.4942413,2.705963,0.5522289,2.644286,1.019127,1.625804,1.500775,0.4228011,-0.873211,1.502405
19930825,-14.40432,2.652814,0.7973865,1.000032,-2.311267,0.5073505,2.644781,0.4666699,2.492861,0.8798143,1.636899,1.649566,0.6059051,-0.9497275,1.180951
19930826,-14.41078,2.702151,0.508945,1.021749,-2.399203,0.4823754,2.580249,0.411316,2.343606,0.7098372,1.564188,1.698844,0.7875235,-1.038144,0.8866577
19930827,-14.35621,2.725491,0.1916549,1.020772,-2.454804,0.4841968,2.551724,0.3679173,2.192008,0.5314341,1.465355,1.7311,0.968523,-1.138779,0.5879623
19930828,-14.3263,2.734149,-0.1259222,1.033803,-2.517431,0.4997095,2.543309,0.3216673,2.055294,0.3181194,1.313421,1.718376,1.115899,-1.204753,0.3136851
19930829,-14.25371,2.707916,-0.4807687,1.045873,-2.550634,0.5241852,2.551374,0.3132303,1.914534,0.1408921,1.101169,1.638291,1.209972,-1.260285,0.1029001
19930830,-14.18077,2.671592,-0.832422,1.082605,-2.585865,0.5580553,2.569171,0.3394716,1.815192,-0.0003668863,0.8107629,1.530371,1.298176,-1.29374,-0.09378684
19930831,-14.10993,2.609197,-1.175637,1.123346,-2.609696,0.6240723,2.584393,0.3826292,1.682683,-0.08431263,0.4955842,1.439035,1.356277,-1.31068,-0.2847085
19930901,-14.04045,2.484228,-1.51816,1.160377,-2.587969,0.6825217,2.608151,0.3720996,1.524772,-0.05847336,0.1418266,1.330307,1.354209,-1.290163,-0.4534595
19930902,-14.02547,2.390041,-1.82665,1.207855,-2.597698,0.7767485,2.67925,0.3361357,1.402929,0.006866119,-0.1875691,1.253438,1.306152,-1.23503,-0.5374565
19930903,-14.01639,2.304665,-2.118143,1.254743,-2.595741,0.8559447,2.727117,0.2994373,1.291564,0.09388506,-0.512841,1.184741,1.207229,-1.203975,-0.5811871
19930904,-14.0037,2.172756,-2.41125,1.290658,-2.571091,0.9777318,2.75954,0.2448556,1.173194,0.2485248,-0.8500986,1.18431,1.100179,-1.09738,-0.626106
19930905,-13.98083,2.06486,-2.675979,1.332214,-2.555727,1.073725,2.768602,0.1838934,1.074469,0.4417746,-1.178615,1.217498,0.9953542,-0.9676178,-0.628463
19930906,-13.96033,1.979853,-2.9151,1.372757,-2.595847,1.173637,2.775764,0.114356,1.007973,0.638984,-1.478807,1.315774,0.9044375,-0.8344505,-0.5850633
19930907,-13.99287,1.89564,-3.110632,1.462743,-2.628024,1.261587,2.771901,0.00506852,0.9593493,0.8539516,-1.748245,1.42819,0.8074827,-0.6675066,-0.4868367
19930908,-14.00316,1.855599,-3.261342,1.525146,-2.641342,1.335251,2.761349,-0.1038544,0.9403244,1.055081,-1.966805,1.537791,0.7153987,-0.5612008,-0.3664322
19930909,-14.02304,1.826925,-3.393983,1.592406,-2.646493,1.401907,2.764094,-0.2368142,0.9586762,1.248352,-2.141965,1.646846,0.6334809,-0.4346554,-0.2338708
19930910,-14.0467,1.807221,-3.503353,1.67671,-2.670797,1.423355,2.758462,-0.389204,0.9734474,1.380026,-2.284768,1.784626,0.5404624,-0.3299122,-0.03635738
19930911,-14.075,1.802559,-3.560059,1.76037,-2.698879,1.478071,2.744702,-0.5384713,1.008375,1.45637,-2.383821,1.957672,0.4778694,-0.1885027,0.1201072
19930912,-14.09371,1.826937,-3.568365,1.826944,-2.708376,1.53672,2.718849,-0.6660119,1.078981,1.519554,-2.456635,2.126757,0.3909778,-0.1115196,0.3061321
19930913,-14.11791,1.87191,-3.563604,1.91953,-2.724274,1.588322,2.688317,-0.7909755,1.141724,1.551951,-2.500542,2.324187,0.3087445,-0.03324392,0.5054508
19930914,-14.18626,1.991322,-3.467359,2.032541,-2.748196,1.619386,2.650211,-0.8849852,1.213697,1.510628,-2.520945,2.463322,0.2359949,0.0291004,0.7118666
19930915,-14.18056,2.090362,-3.388081,2.118883,-2.753228,1.613784,2.612611,-0.9643885,1.292346,1.429896,-2.536182,2.593423,0.179674,0.06124573,0.9321544
19930916,-14.13629,2.177812,-3.304985,2.179085,-2.745302,1.609013,2.603107,-0.9743741,1.389923,1.309578,-2.522609,2.651502,0.1157689,0.0356912,1.138977
19930917,-14.07988,2.258413,-3.224214,2.224874,-2.724072,1.642521,2.580154,-0.9809234,1.482142,1.157902,-2.489459,2.694248,0.03324393,0.02926757,1.363284
19930918,-14.03904,2.285327,-3.118036,2.253397,-2.660072,1.676171,2.591655,-0.978272,1.53852,0.9892972,-2.469287,2.709612,-0.06888631,0.03452215,1.554129
19930919,-13.99081,2.307177,-3.005228,2.279942,-2.591351,1.69965,2.594192,-0.9576251,1.588779,0.8426071,-2.448094,2.705409,-0.1532889,0.01624217,1.746669
19930920,-13.9506,2.309791,-2.889234,2.271461,-2.486607,1.722755,2.607698,-0.9886321,1.584338,0.7113722,-2.422434,2.649614,-0.282692,0.03220812,1.916875
19930921,-13.88196,2.307589,-2.748409,2.222794,-2.397841,1.713997,2.609418,-1.020428,1.526279,0.5680232,-2.429385,2.556046,-0.3979823,0.03420623,2.082694
19930922,-13.79413,2.269384,-2.618165,2.145568,-2.295623,1.701517,2.605098,-1.061298,1.437187,0.4632666,-2.449889,2.411627,-0.4758138,0.07528673,2.192027
19930923,-13.71368,2.215955,-2.482831,2.060859,-2.248178,1.691582,2.608547,-1.099912,1.307501,0.3682403,-2.480827,2.236306,-0.5582423,0.1239565,2.287529
19930924,-13.59393,2.173953,-2.353109,1.961235,-2.143107,1.706047,2.597651,-1.125249,1.125245,0.2986644,-2.524017,2.012891,-0.660101,0.1818636,2.376059
19930925,-13.45911,2.170551,-2.226031,1.857675,-2.062346,1.731498,2.565135,-1.120072,0.8858682,0.2461278,-2.571652,1.779705,-0.7425306,0.2720006,2.44149
19930926,-13.32006,2.170195,-2.105136,1.759938,-1.991127,1.748786,2.531201,-1.070473,0.6138538,0.2081845,-2.646109,1.534972,-0.8098928,0.3830183,2.483421
19930927,-13.20305,2.151703,-1.980622,1.641769,-1.890003,1.764627,2.491683,-1.015619,0.3059415,0.1914235,-2.737551,1.2413,-0.8973945,0.5104054,2.470006
19930928,-13.07349,2.129217,-1.838234,1.514872,-1.772537,1.820117,2.459068,-0.9719874,-0.005072346,0.2157001,-2.829689,0.9875121,-0.977683,0.6735691,2.436039
19930929,-12.95875,2.121998,-1.727399,1.413474,-1.647069,1.840071,2.413276,-0.8756593,-0.3133267,0.2338897,-2.915332,0.7178231,-1.059759,0.7836772,2.375689
19930930,-12.8565,2.111414,-1.593961,1.303062,-1.488603,1.845652,2.373607,-0.7339688,-0.593551,0.2731719,-3.032907,0.4295492,-1.108316,0.8553951,2.281169
19931001,-12.72362,2.074915,-1.491475,1.220429,-1.316493,1.846368,2.328332,-0.5892808,-0.8736787,0.3458591,-3.159559,0.1105819,-1.153729,0.8682511,2.164627
19931002,-12.61942,2.061853,-1.421787,1.172554,-1.133943,1.849001,2.278526,-0.4023471,-1.119795,0.4060154,-3.298898,-0.1835666,-1.18537,0.8310596,2.041316
19931003,-12.51228,2.068495,-1.405811,1.136283,-0.964642,1.842592,2.237102,-0.2001121,-1.321184,0.4748369,-3.43759,-0.4861507,-1.195889,0.7210305,1.914908
19931004,-12.39841,2.053759,-1.393937,1.11667,-0.8071304,1.829624,2.212838,-0.04832338,-1.447877,0.5611358,-3.517363,-0.7275979,-1.157838,0.6054885,1.774265
19931005,-12.28011,2.017034,-1.416737,1.132852,-0.6802178,1.802874,2.195366,0.1160385,-1.477058,0.6743242,-3.559324,-0.9568793,-1.086851,0.4211015,1.616548
19931006,-12.17837,1.985781,-1.464837,1.222245,-0.5621859,1.758536,2.184526,0.2610135,-1.437063,0.7680679,-3.586454,-1.121193,-1.028704,0.2359759,1.470756
19931007,-12.10653,1.974655,-1.505921,1.361923,-0.4656487,1.708067,2.197384,0.3627699,-1.373636,0.8533183,-3.560796,-1.245202,-0.981028,0.05511658,1.349762
19931008,-12.05384,1.995095,-1.563718,1.479122,-0.4190377,1.652359,2.22933,0.4753523,-1.257605,0.9020891,-3.496718,-1.299262,-0.9094339,-0.1448487,1.2278
19931009,-12.03941,2.037001,-1.631848,1.634301,-0.4209315,1.58469,2.26018,0.591418,-1.075865,0.8966548,-3.411289,-1.290388,-0.8089164,-0.3489098,1.136729
19931010,-12.04926,2.096344,-1.678039,1.769785,-0.4783129,1.495203,2.300798,0.6653195,-0.8824183,0.8819486,-3.308458,-1.238256,-0.6896372,-0.4890066,1.070867
19931011,-12.0965,2.155566,-1.714697,1.936311,-0.5486014,1.393416,2.378724,0.7022198,-0.6630171,0.8036299,-3.209046,-1.123898,-0.5694533,-0.5655041,1.035376
19931012,-12.16434,2.271124,-1.759199,2.123992,-0.6756728,1.263529,2.446391,0.7502487,-0.4293176,0.7143133,-3.093624,-0.9698473,-0.4068977,-0.6197692,1.023246
19931013,-12.25057,2.395988,-1.771093,2.329285,-0.8141393,1.134977,2.513807,0.7874433,-0.216904,0.6392115,-2.961797,-0.8102804,-0.26025,-0.6311131,1.026623
19931014,-12.35326,2.575025,-1.778784,2.539781,-1.043602,1.03757,2.567945,0.8203492,-0.007177366,0.5381961,-2.791638,-0.6330559,-0.1219933,-0.6130539,1.069504
19931015,-12.45504,2.735223,-1.783672,2.737873,-1.229341,0.9141271,2.597296,0.8589715,0.1471834,0.460939,-2.630481,-0.4849543,0.01231435,-0.5418159,1.085688
19931016,-12.63054,2.885895,-1.773164,2.914769,-1.440989,0.7917172,2.623071,0.898513,0.257266,0.391483,-2.494853,-0.3302911,0.1346322,-0.4377611,1.133879
19931017,-12.77764,3.067328,-1.752267,3.074857,-1.687686,0.6909102,2.638752,0.9739627,0.3593242,0.3227907,-2.332,-0.211421,0.2651446,-0.3699052,1.210095
